Spike Factor,Spike Duration,Iteration,Grad (mean),Exp Avg (mean),Exp Avg Sq (mean),Denom (mean),Norm Grad (mean)
0.01,1,37,-3.4842429895512366e-05,2.6051716367757152e-05,1.0828599598769078e-07,0.00032906981355204943,0.0791851298748884
0.01,1,38,-4.696117114502156e-05,1.8750427616479283e-05,1.0845190391843122e-07,0.00032932198503931307,0.05708554247006448
0.01,1,39,-8.501433254634435e-05,8.373951600196919e-06,1.086812202783369e-07,0.000329670846239205,0.025819072234557143
0.01,1,40,9.819347369526024e-05,1.7355903809703246e-05,1.0883833963415244e-07,0.0003299099930364485,0.05330066049197311
0.01,1,41,-0.0002558956342436263,-9.969249995629699e-06,1.0901535610236456e-07,0.0003301781226294222,-0.02938760791408515
0.01,1,42,-0.00014048707049100763,-2.3021032045167486e-05,1.0921836196350483e-07,0.000330485598934045,-0.06925962345486601
0.01,1,43,-0.00011019025079169435,-3.173795391982017e-05,1.0947740366423576e-07,0.0003308771086708638,-0.09505094897584918
0.01,1,44,-1.3552988201435336e-05,-2.9919457347981687e-05,1.0973086430340587e-07,0.00033125934046718394,-0.0896851065488409
0.01,1,45,-0.00018939862718549445,-4.5867374331732955e-05,1.0998103166287837e-07,0.00033163596758196945,-0.13736766238354847
0.01,1,46,9.499907219505959e-06,-4.0330646176609076e-05,1.1032253421916541e-07,0.00033215043059699184,-0.12049720508239817
0.01,1,47,-8.551454112960892e-06,-3.7152726970244256e-05,1.106560237421931e-07,0.00033265241926747665,-0.11043769392017543
0.01,1,48,-0.00020388489163378722,-5.3825943436598545e-05,1.1092134770455942e-07,0.0003330514239026888,-0.16057602934003637
0.01,1,49,9.079209726661799e-05,-3.9364139366276885e-05,1.1116492179577608e-07,0.000333417626143372,-0.11711153670976536
0.01,2,0,0.010000000073192515,0.0010000000073192511,1.000000014638506e-07,0.0003162377683313886,3.1621776633312866
0.01,2,1,0.020000000073192515,0.002900000013906577,4.99900004390088e-07,0.0007070460700771125,4.10157150522072
0.01,2,2,2.8370621833070713e-05,0.0026128370746992266,4.99937051839944e-07,0.0007070722322016435,3.695293659059872
0.01,2,3,-6.964306329765634e-05,0.0023445890608995382,4.997611110941687e-07,0.0007069477915593164,3.316473888771642
0.01,2,4,8.04716460909549e-05,0.00211817731941868,4.9956978679371e-07,0.0007068124430683779,2.9967838886192264
0.01,2,5,-0.00028834373532681743,0.0018775252139441303,4.993488427490735e-07,0.0007066561088550844,2.6569126329928476
0.01,2,6,-0.00022098285785370956,0.0016676744067643464,4.991773121785811e-07,0.0007065346778171123,2.360365593806546
0.01,2,7,-3.2876969390323054e-05,0.0014976192691488793,4.990347953478821e-07,0.0007064337702769936,2.119931685878468
0.01,2,8,-0.00017298739279593902,0.0013305586029543977,4.988663081342015e-07,0.0007063144250729373,1.8837480374363107
0.01,2,9,-0.0002904899992249407,0.0011684537427364638,4.988458340330608e-07,0.0007062998455530286,1.6543010066486903
0.01,2,10,-0.00010594077877796309,0.0010410142905850212,4.987884398549798e-07,0.0007062591369905437,1.47393581453493
0.01,2,11,-1.86280107366295e-05,0.0009350500604528562,4.986736131728798e-07,0.0007061778348489719,1.3240652407891855
0.01,2,12,9.722183135624362e-05,0.0008512672375431949,4.984514966482114e-07,0.000706020487759874,1.2056764970918812
0.01,2,13,-0.0002492525295334736,0.0007412152608355281,4.982692134399917e-07,0.0007058914168490648,1.0499872772383225
0.01,2,14,-6.573358150210661e-05,0.0006605203766017647,4.981443954082189e-07,0.00070580301926135,0.9358101066214035
0.01,2,15,-0.00013363007383107584,0.0005811053315584806,4.979360430151565e-07,0.0007056553724768919,0.8234734813620788
0.01,2,16,1.1734095380393328e-05,0.0005241682079406719,4.978606511593279e-07,0.0007056019160171242,0.7428184422248407
0.01,2,17,0.0002186416354402771,0.0004936155506906325,4.977735916131946e-07,0.0007055402020906802,0.6996120733902031
0.01,2,18,-0.00015540009578373021,0.00042871398604319626,4.975175201832381e-07,0.000705358654466013,0.6077915435035446
0.01,2,19,0.0003013774476398458,0.0004159803322028612,4.973231967714441e-07,0.000705220863955535,0.5898522500557934
0.01,2,20,5.706614750796955e-05,0.000380088913733372,4.970713533457572e-07,0.0007050422660196225,0.5390616335357385
0.01,2,21,0.00015091456364335908,0.00035717147872437073,4.967400025757593e-07,0.0007048072694672858,0.5067503730493904
0.01,2,22,0.00015720672618745854,0.0003371750034706795,4.965486405307114e-07,0.0007046715436410706,0.47851312404283036
0.01,2,23,0.0001594616876599121,0.00031940367188960277,4.965110157145132e-07,0.0007046447841389104,0.4532660103621298
0.01,2,24,0.00011545541280375839,0.00029900884598101833,4.96360945787927e-07,0.0007045383514972755,0.42438833128498377
0.01,2,25,-0.0002328209177098215,0.0002458258696119344,4.962038155891122e-07,0.000704426881157545,0.34892977516687584
0.01,2,26,0.00012567682174199896,0.00023381096482494085,4.958667000299547e-07,0.0007041875702666246,0.33201427597150773
0.01,2,27,-8.906767265615774e-06,0.00020953919161588523,4.957604111022146e-07,0.0007041120265911483,0.29754119510460597
0.01,2,28,-8.036846659512808e-05,0.0001805484257947839,4.955256025164768e-07,0.0007039453335950486,0.25642750181321194
0.01,2,29,3.9286845636993646e-05,0.00016642226777900486,4.953781056518896e-07,0.0007038405109406681,0.2364238598356423
0.01,2,30,1.864244666874209e-05,0.00015164428566797857,4.952412671032756e-07,0.0007037432336074508,0.21542033186800585
0.01,2,31,0.00012382936319174748,0.0001488627934203555,4.951105428938881e-07,0.0007036503407991269,0.2114561380105034
0.01,2,32,-0.0002137868427919463,0.0001125978297991253,4.949738806525067e-07,0.0007035531488281039,0.15997284167979098
0.01,2,33,-3.9809675167398346e-05,9.735707930247294e-05,4.948810970599859e-07,0.0007034872372690094,0.1383556116787495
0.01,2,34,-0.00012408381716877707,7.521298965534797e-05,4.946469048853876e-07,0.0007033207044561488,0.10689770903275733
0.01,2,35,-1.662792316118137e-05,6.602889837369503e-05,4.946511942623071e-07,0.0007033236907882116,0.09379991892018746
0.01,2,36,0.00033419105267514307,9.284511380383982e-05,4.94642390804523e-07,0.0007033174902976319,0.13195815751254658
0.01,2,37,-2.9563664781306095e-05,8.060423594532522e-05,4.944609145688753e-07,0.000703188289245285,0.11458801616790684
0.01,2,38,-0.00015516305816633242,5.7027506534159474e-05,4.942888555826722e-07,0.0007030657647319803,0.08109126141461126
0.01,2,39,0.00028303100268651626,7.962785614939515e-05,4.941893674079417e-07,0.0007029950861938521,0.11327669390447313
0.01,2,40,-0.00020976346110740737,5.06887244237149e-05,4.940617259166906e-07,0.0007029041980593372,0.07217279912685692
0.01,2,41,0.0003770336027002843,8.332321225137183e-05,4.938583744606342e-07,0.0007027594618537107,0.11856915851320685
0.01,2,42,-0.00020319313813779136,5.467157721245553e-05,4.93733122760328e-07,0.0007026705449296965,0.07783819633171196
0.01,2,43,0.00016189028605023052,6.539344809623303e-05,4.935458578424315e-07,0.0007025372108006731,0.09306825808099455
0.01,2,44,0.0001130826198938303,7.016236527599275e-05,4.93395123303444e-07,0.0007024298333594694,0.0998591081427803
0.01,2,45,6.969061008733524e-05,7.0115189757127e-05,4.932703441921581e-07,0.0007023408356333222,0.0997826998019215
0.01,2,46,0.0001611287130488662,7.921654208630093e-05,4.930750281751813e-07,0.0007022017242113162,0.11277725635953528
0.01,2,47,9.850931642706233e-05,8.114581952037707e-05,4.928326523145224e-07,0.0007020290422602393,0.11556913520172478
0.01,2,48,-0.00028098092445578353,4.493314512276102e-05,4.925966943665192e-07,0.0007018607282771449,0.0640644698506336
0.01,2,49,-0.00014464793427272632,2.597503718321229e-05,4.923230483896007e-07,0.0007016656944653046,0.03712224318104926
0.01,5,0,0.01000000014730187,0.001000000014730187,1.0000000294603779e-07,0.0003162377706749322,3.1621776633320278
0.01,5,1,0.02000000014730187,0.002900000027987355,4.999000088351672e-07,0.0007070460732205726,4.1015715069004575
0.01,5,2,0.03000000014730187,0.0056100000399188065,1.3994001176644457e-06,0.0011829724329049697,4.742291437969179
0.01,5,3,0.04000000014730187,0.009049000050657112,2.9980007293309327e-06,0.0017314835716524615,5.226154148272451
0.01,5,4,0.050000000147301875,0.013144100060321589,5.495002743331792e-06,0.0023441522190924746,5.607187090184039
0.01,5,5,5.2671370652675515e-06,0.011830216767995956,5.48987094970983e-06,0.0023430573629528075,5.049051338743352
0.01,5,6,-5.7533935737234855e-05,0.010641441697622636,5.484666148289732e-06,0.002341946408259171,4.543845078125653
0.01,5,7,-2.2619983038405406e-05,0.009575035529556533,5.479489606396491e-06,0.0023408409635278273,4.090425464928233
0.01,5,8,-5.779834995694958e-05,0.008611752141605186,5.474335946770366e-06,0.0023397398853079515,3.680644944730184
0.01,5,9,-7.751594173735222e-05,0.007742825333270932,5.469219228950163e-06,0.0023386461862693517,3.310815182388107
0.01,5,10,-4.663081717370921e-05,0.006963879718226468,5.464121256888344e-06,0.002337555986525564,2.9791286671276174
0.01,5,11,0.00015879666617344237,0.006283371413021165,5.4590239516835445e-06,0.0023364654178446333,2.6892638714526926
0.01,5,12,-0.00016251624705383705,0.005638782647013665,5.453898809489952e-06,0.0023353683840413512,2.414516168485819
0.01,5,13,-6.176387801071227e-05,0.005068727994511227,5.448604967348802e-06,0.002334234698171458,2.1714737368656616
0.01,5,14,0.00035512405825855603,0.0045973676008859606,5.443590577528489e-06,0.0023331603485682298,1.9704474039295585
0.01,5,15,8.435164345981373e-06,0.004138474357231962,5.4383742839172624e-06,0.0023320422152850904,1.7746148650527522
0.01,5,16,-0.0002735385168931198,0.0036972730698194545,5.433313272400209e-06,0.0023309568551733283,1.5861627040528585
0.01,5,17,-0.00018809728563763385,0.003308736034273746,5.428231911175105e-06,0.00232986662241508,1.4201407325119426
0.01,5,18,0.0002024445571348308,0.0029981068865598546,5.4231633009881294e-06,0.0023287786156150894,1.2874163202454119
0.01,5,19,-0.00016309745418787984,0.002681986452485081,5.418259932121897e-06,0.00232772559405766,1.1521911771290108
0.01,5,20,-9.051331915190165e-05,0.002404736475321383,5.413246389409891e-06,0.0023266484182962984,1.0335622281379817
0.01,5,21,0.0001665598517030993,0.0021809188129595547,5.408090254857724e-06,0.0023255400892995366,0.9378117854051353
0.01,5,22,4.523176225380214e-05,0.0019673501078889795,5.402992902029076e-06,0.0023244438766927902,0.8463746866248834
0.01,5,23,-8.933085045799706e-05,0.0017616820120542817,5.397868327297392e-06,0.002323341286494431,0.758252666681952
0.01,5,24,-0.000151757813991543,0.0015703380294496993,5.392741320057766e-06,0.0023222376516219036,0.6762161307254242
0.01,5,25,-6.742970311951906e-05,0.0014065612561927777,5.387750551937628e-06,0.0023211628392325236,0.6059730115875108
0.01,5,26,-5.448819511501919e-06,0.0012653602486223496,5.382648805189489e-06,0.002320063610766354,0.5454004358956985
0.01,5,27,-0.00013578005727238739,0.001125246218032876,5.377543612951452e-06,0.002318963117343191,0.48523885461015703
0.01,5,28,-1.791483280927642e-05,0.0010109301129486608,5.3725108798834825e-06,0.0023178777307655343,0.43614600119906993
0.01,5,29,3.587008142637264e-05,0.0009134241097964321,5.367471751407333e-06,0.0023167904548864384,0.39426346339620716
0.01,5,30,-2.165583398979798e-06,0.0008218651404768909,5.362374995290932e-06,0.002315690226100397,0.35491284630267195
0.01,5,31,0.00013827167953330994,0.0007535057943825329,5.357312456218466e-06,0.002314596871267582,0.3255464714981019
0.01,5,32,7.641985740936302e-05,0.0006857972006852158,5.352154981507822e-06,0.0023134824776717567,0.29643699107448096
0.01,5,33,7.261136386444462e-05,0.0006244786170031387,5.3471775721916384e-06,0.0023124064853327925,0.2700575097146556
0.01,5,34,-0.00011662621396692918,0.0005503681339061319,5.342178286422908e-06,0.0023113252594177767,0.2381202010425288
0.01,5,35,-0.0002838194479052982,0.00046694937572498897,5.337192392475218e-06,0.0023102464217656946,0.2021237127011054
0.01,5,36,8.034824007986689e-05,0.0004282892621604767,5.332159019433835e-06,0.00230915679994993,0.18547706699529903
0.01,5,37,0.0002643230669702603,0.0004118926426414551,5.3272722074595885e-06,0.0023080984117966677,0.17845691977047368
0.01,5,38,-0.00014138579847118254,0.0003565647985301914,5.322194932449511e-06,0.0023069982620171946,0.15456018891174442
0.01,5,39,-4.568877724932325e-05,0.0003163394409522399,5.317156059108822e-06,0.0023059059133856592,0.137188619566999
0.01,5,40,6.591097351627181e-05,0.0002912965942086431,5.312133111497857e-06,0.0023048164982815366,0.12638733931295054
0.01,5,41,9.664218727213808e-05,0.00027183115351499254,5.307181252066111e-06,0.0023037420001662924,0.11799531435842943
0.01,5,42,0.00028229641096942204,0.00027287767926043553,5.302243876679462e-06,0.00230267014609471,0.11850476547770224
0.01,5,43,6.398475485891867e-05,0.00025198838682028384,5.297276696273787e-06,0.002301591320234602,0.10948569113220913
0.01,5,44,0.00026757788593946395,0.0002535473367322018,5.292453643954324e-06,0.002300543314715459,0.11021373773105915
0.01,5,45,-3.1776215691199393e-05,0.0002250149814898617,5.287467338527056e-06,0.0022994593318905526,0.09785691185206333
0.01,5,46,-8.704590634896374e-05,0.00019380889270597916,5.282469608757388e-06,0.00229837234842926,0.08432668736979482
0.01,5,47,-7.28855416316275e-05,0.0001671394492722185,5.277593223329792e-06,0.002297311264662811,0.07275668674026559
0.01,5,48,-4.042037804956146e-06,0.00015002130056450107,5.272613724786821e-06,0.0022962272381612334,0.06533548639746331
0.01,5,49,-5.7373500828227625e-05,0.00012928182042522819,5.267670640176475e-06,0.0022951506287305417,0.056328231181557005
0.01,10,0,0.009999999671492763,0.000999999967149276,9.999999342985572e-08,0.00031623775562852706,3.1621776633272702
0.01,10,1,0.01999999967149276,0.0028999999375836243,4.998999802961371e-07,0.0007070460530384124,4.10157149611593
0.01,10,2,0.029999999671492764,0.005609999910974538,1.3994000606054078e-06,0.0011829724087879575,4.742291425649052
0.01,10,3,0.039999999671492766,0.00904899988702636,2.9980006342642255e-06,0.0017314835441999176,5.22615413662953
0.01,10,4,0.04999999967149277,0.013144099865472998,5.495002600779241e-06,0.0023441521886863517,5.607187079794025
0.01,10,5,0.05999999967149277,0.017829689846074977,9.089507558757597e-06,0.0030148910190051607,5.913875405008282
0.01,10,6,0.06999999967149277,0.02304672082861675,1.3980418005207833e-05,0.0037390497169872148,6.163790955736992
0.01,10,7,0.07999999967149277,0.028742048712904353,2.0366437534641474e-05,0.004512928959458664,6.36882365556936
0.01,10,8,0.08999999967149276,0.03486784380876319,2.8446071037975536e-05,0.005333495824296858,6.537521535110605
0.01,10,9,0.09999999967149276,0.04138105939503614,3.841762490123612e-05,0.006198205293892903,6.6762969977469035
0.01,10,10,9.624287669819309e-05,0.037252577743202356,3.8379518647664685e-05,0.00619513055145581,6.013203012528145
0.01,10,11,-0.00028386882220750586,0.03349893308666137,3.8341435052670576e-05,0.006192056111867085,5.409985398086584
0.01,10,12,-2.2706448777974386e-05,0.03014676913311743,3.8303423782957676e-05,0.006188985988128149,4.8710353020276616
0.01,10,13,1.9158412757467692e-05,0.02713400806108144,3.826539980761766e-05,0.006185913313603348,4.386419052996125
0.01,10,14,0.00014131870867474847,0.02443473912584077,3.822751919282301e-05,0.0061828507054733535,3.952018285288534
0.01,10,15,3.1584772397166356e-05,0.02199442369049641,3.818969810250222e-05,0.006179791395708618,3.559088399182588
0.01,10,16,9.22031396761503e-05,0.01980420163541438,3.8151857050728104e-05,0.006176728954868103,3.206260494794276
0.01,10,17,-0.00019342727663119522,0.017804438744209825,3.811396251126993e-05,0.006173660662850969,2.8839354860596464
0.01,10,18,-0.00015060162750601608,0.01600893470703824,3.807613189774733e-05,0.0061705960249850336,2.594390426007463
0.01,10,19,0.0001999981867653116,0.014428041055010948,3.803835649613129e-05,0.006167534340455138,2.3393532420101364
0.01,10,20,3.747609920015039e-05,0.012988984559429869,3.8000657626316015e-05,0.006164477342795002,2.1070699928894223
0.01,10,21,-2.993831781870375e-05,0.011687092271705012,3.7963019973915766e-05,0.006161423796153977,1.8968169394285381
0.01,10,22,6.338735914104823e-05,0.010524721780448616,3.792531736646675e-05,0.006158363461767673,1.709012906084514
0.01,10,23,-6.401838712621555e-05,0.009465847763691132,3.788785949592911e-05,0.006155321485972578,1.537831668983745
0.01,10,24,7.962561953462754e-05,0.008527225549275482,3.785032581261709e-05,0.006152271844589899,1.3860287518538479
0.01,10,25,-1.637246242761825e-05,0.0076728657481051725,3.781273391305308e-05,0.006149215957144395,1.2477795347760412
0.01,10,26,7.399187229295632e-05,0.006912978360523951,3.777526644551044e-05,0.00614616867314753,1.1247622209780657
0.01,10,27,0.00012168374097063124,0.006233848898568619,3.773784508424519e-05,0.006143123630327703,1.014768493244329
0.01,10,28,9.099866424922368e-05,0.005619563875136679,3.7700471897191355e-05,0.00614008100004459,0.9152262113004662
0.01,10,29,0.00010272611675277369,0.0050678800992982895,3.7663127171549856e-05,0.006137039180223927,0.8257857351117527
0.01,10,30,0.00014932377573308392,0.00457602446694177,3.762589331167365e-05,0.0061340048890060435,0.7460092011674578
0.01,10,31,4.294661905955749e-06,0.004118851486438188,3.7588546454597826e-05,0.006130959880767514,0.6718117559749117
0.01,10,32,-0.0003170458578942762,0.003675261752004942,3.7551380409203006e-05,0.006127928112678305,0.5997559583693479
0.01,10,33,0.00017592168685400867,0.0033253277454898486,3.751413217641648e-05,0.006124888134509469,0.5429205216497403
0.01,10,34,0.0004632258425827388,0.0030391175551991376,3.747697760281741e-05,0.006121854296427012,0.496437401831096
0.01,10,35,-5.695880614845316e-05,0.002729509919064378,3.7439868268928495e-05,0.006118822650677247,0.44608411640051715
0.01,10,36,-7.639643553860985e-06,0.0024557949628025546,3.74027291629026e-05,0.00611578706810165,0.40155000227254356
0.01,10,37,-6.33852923365265e-05,0.0022038769372886464,3.736555455661119e-05,0.006112747074431608,0.3605377427903036
0.01,10,38,0.00010212172587029629,0.001993701416146812,3.7328459688002614e-05,0.006109712093516687,0.32631668423488713
0.01,10,39,0.00023691467356344608,0.001818022741888475,3.7291475305401834e-05,0.0061066846505222145,0.2977101408887574
0.01,10,40,-9.822749313283298e-06,0.0016352381927682994,3.725456568528215e-05,0.0061036618305390375,0.2679108066933381
0.01,10,41,0.00010435945656964946,0.0014821503191484342,3.721755610502449e-05,0.006100629320026155,0.2429502477903997
0.01,10,42,0.00014438242978284113,0.001348373530211875,3.7180708419481185e-05,0.00609760857665191,0.22113139849258112
0.01,10,43,4.8863298908854993e-05,0.0012184225070815732,3.7143769850345724e-05,0.006094578879900701,0.19991892503936584
0.01,10,44,1.1170261468846123e-05,0.0010976972825203005,3.710702408963011e-05,0.006091563502332569,0.1801993966988819
0.01,10,45,1.200982376877961e-05,0.0009891285366451484,3.707024255590466e-05,0.006088543693739425,0.16245710976552005
0.01,10,46,-0.00019059005665320297,0.0008711566773153133,3.703348426429382e-05,0.00608552429598459,0.14315213702567253
0.01,10,47,-5.234454626681974e-05,0.0007788065549571,3.699672351308265e-05,0.006082503197271044,0.12804041462839594
0.01,10,48,0.00011888985431542681,0.0007128148848929326,3.695996851361223e-05,0.006079481070248392,0.11724917462783371
0.01,10,49,0.00011260232759004394,0.0006527936291626438,3.6923191132071696e-05,0.006076455598434621,0.10742986848960687
0.1,1,0,0.09999999985551716,0.009999999985551716,9.999999971103443e-06,0.0031622876555994326,3.1622676601999853
0.1,1,1,0.00017279963277867325,0.00901727995027441,9.9902809401901e-06,0.0031607505679312363,2.8528919111901905
0.1,1,2,-3.980820426753537e-05,0.008111571134820215,9.98043918761917e-06,0.003159193309771443,2.5676083162725174
0.1,1,3,0.00010009738653721679,0.007310423759991917,9.970762714394586e-06,0.003157661454876692,2.3151384826411125
0.1,1,4,-8.902824875439081e-05,0.006570478559117287,9.96121518502327e-06,0.003156149284276313,2.0818021549742136
0.1,1,5,0.00017348004995140223,0.005930778708200697,9.951676168410807e-06,0.0031546377377328536,1.8800187295416229
0.1,1,6,-7.726212988976875e-05,0.005329974624391652,9.942126469441863e-06,0.0031531237720696316,1.6903787230614276
0.1,1,7,6.0973611373048284e-05,0.004803074523089791,9.932438995097985e-06,0.0031515872215096474,1.5240173498107872
0.1,1,8,0.00016077595677581514,0.004338844666458393,9.922837003898293e-06,0.0031500634893173885,1.3773829037191125
0.1,1,9,3.990540953991589e-05,0.003908950740766547,9.913192414094984e-06,0.00314853225629198,1.2415151337412966
0.1,1,10,-1.218400455440723e-05,0.003516837266234451,9.903527671996599e-06,0.0031469970758924593,1.1175214444227226
0.1,1,11,-2.2751888701581346e-06,0.00316492602072399,9.893927055680186e-06,0.0031454713395452955,1.0061849079009653
0.1,1,12,0.00014915159715362655,0.0028633485783669537,9.88436462066254e-06,0.0031439509349121793,0.9107486786567667
0.1,1,13,-3.21587816663525e-05,0.0025737978423636234,9.87488358324752e-06,0.0031424427456380917,0.8190443321014709
0.1,1,14,2.498834678704336e-06,0.0023166679415951314,9.865318615606527e-06,0.003140920470951513,0.7375770466338298
0.1,1,15,0.00013267170863973799,0.002098268318299592,9.855626564765244e-06,0.003139377218882444,0.6683712829950648
0.1,1,16,-0.00013083382929027936,0.001875358103540605,9.846074437898396e-06,0.0031378555047859276,0.5976564584425588
0.1,1,17,4.053142726902144e-05,0.0016918754359134469,9.836402962480267e-06,0.0031363140247756887,0.5394472313901779
0.1,1,18,7.733577447146208e-05,0.0015304214697692481,9.826814418073691e-06,0.0031347850151859204,0.4882062867820458
0.1,1,19,-0.0002667896497309964,0.0013507003578192237,9.817402907713202e-06,0.003133283508792518,0.4310819778551241
0.1,1,20,2.366661995048308e-06,0.0012158669882368065,9.80802349803573e-06,0.0031317864092081896,0.3882348925277695
0.1,1,21,-5.005761016386027e-06,0.0010937797133114872,9.798435329284807e-06,0.003130255246945411,0.3494226200647458
0.1,1,22,-8.699965022578094e-05,0.0009757017769577603,9.788925387449721e-06,0.003128735836987658,0.31185233525228406
0.1,1,23,2.7581564927579948e-05,0.0008808897557547423,9.779526133499905e-06,0.0031272333862756027,0.28168352533793695
0.1,1,24,0.00020389445413379728,0.0008131902255926478,9.77014166070953e-06,0.00312573257917201,0.2601602956194657
0.1,1,25,0.00020081221153013743,0.0007519524241863967,9.76063183156068e-06,0.0031242109871070694,0.24068560539882647
0.1,1,26,-0.00015211880479314345,0.0006615453012884427,9.751325221335833e-06,0.003122721193220301,0.21184845416233195
0.1,1,27,7.759553610372748e-05,0.0006031503247699712,9.741874805804203e-06,0.0031212076513669933,0.19324225225722444
0.1,1,28,-9.358606826318931e-05,0.0005334766854666552,9.73251140829322e-06,0.003119707322641595,0.1710016540572759
0.1,1,29,2.1853906617540958e-05,0.0004823144075817438,9.723135219757027e-06,0.0031182042191451754,0.15467660647552328
0.1,1,30,0.0001036711145964558,0.00044445007828321497,9.713642762246958e-06,0.003116681739794822,0.14260365415308135
0.1,1,31,-0.00030043807320100395,0.0003699612631347932,9.70439245762855e-06,0.0031151973830617265,0.11876006165008227
0.1,1,32,2.957277519955912e-05,0.00033592241434126974,9.695044311273148e-06,0.003113696606253701,0.10788480979888435
0.1,1,33,-0.00017163797936017776,0.000285166374971125,9.685551872332998e-06,0.0031121719245847386,0.0916289487532135
0.1,1,34,-2.0435022485826897e-05,0.00025460623522542984,9.676135050768225e-06,0.0031106586499081703,0.08184915049990188
0.1,1,35,-0.0001128545043437811,0.00021786016126850875,9.666803967985927e-06,0.0031091584273169976,0.07007005139422838
0.1,1,36,1.0732283636148102e-06,0.00019618146797801932,9.657523704256975e-06,0.003107665656626583,0.06312830294020252
0.1,1,37,-2.0979262931960794e-05,0.00017446539488702133,9.648226837532576e-06,0.0031061694958711156,0.05616799581680791
0.1,1,38,8.152240608511213e-05,0.00016517109600683045,9.638841855413622e-06,0.003104658423642055,0.0532011087304447
0.1,1,39,5.585783040450824e-05,0.0001542397694465982,9.62945291636513e-06,0.0031031459770828065,0.04970438671164827
0.1,1,40,-0.00013790720537114765,0.0001250250719648236,9.620202223169971e-06,0.0031016550803440743,0.04030922773068206
0.1,1,41,-0.00021225201186803643,9.12973635815376e-05,9.610942448288021e-06,0.0031001620011320294,0.029449637515648497
0.1,1,42,-0.00015476412626784313,6.669121459659957e-05,9.601718375249227e-06,0.0030986739628567966,0.021522964010180022
0.1,1,43,-0.00025967062790829067,3.405503034611054e-05,9.592411429505877e-06,0.003097171830776703,0.010996107475721072
0.1,1,44,-0.0001411480157582076,1.6534725735678728e-05,9.58313142200506e-06,0.0030956733207047026,0.005341641545154749
0.1,1,45,0.0002212324975747413,3.7004502919584985e-05,9.573901918995707e-06,0.003094182246225958,0.011960110976000284
0.1,1,46,1.882060918351659e-05,3.518611354597814e-05,9.564492526931175e-06,0.0030926613697108665,0.011378072268908771
0.1,1,47,-0.00010174749323451687,2.1492752867928644e-05,9.55517973717903e-06,0.0030911553709179005,0.006953827593290498
0.1,1,48,-1.5606076151645122e-05,1.778286996597126e-05,9.545846571777165e-06,0.003089645340795847,0.005756540283472783
0.1,1,49,0.0002038874992630673,3.6393332895680865e-05,9.536793167624724e-06,0.0030881798684050062,0.011785133035061207
0.1,2,0,0.10000000011037215,0.010000000011037211,1.0000000022074437e-05,0.0031622876636586547,3.162267660200011
0.1,2,1,0.20000000011037217,0.029000000020970702,4.9990000066201263e-05,0.0070703706744070175,4.101623713441713
0.1,2,2,0.0002769347369908794,0.02612769349257272,4.99403514482891e-05,0.0070668587636266034,3.6972146002625452
0.1,2,3,-9.046856690449493e-05,0.023505877286625003,4.9890864521372444e-05,0.007063356552488985,3.3278621865974074
0.1,2,4,0.00020609441239841583,0.021175898999202344,4.984124894851867e-05,0.0070598434928904,2.9994855911954237
0.1,2,5,-0.00012166741398493907,0.019046142357883614,4.979186804447771e-05,0.007056345312531112,2.6991510959590945
0.1,2,6,3.606083042651433e-05,0.017145134205137906,4.974242396650886e-05,0.007052840918484416,2.4309543173524566
0.1,2,7,0.000139759296989925,0.015444596714323107,4.969288661512682e-05,0.007049328166571082,2.1909316966286996
0.1,2,8,-0.0003024156909047244,0.013869895473800326,4.964358170689901e-05,0.007045830158451852,1.9685253646673608
0.1,2,9,-0.00040296728679225374,0.012442609197741069,4.959427247124068e-05,0.007042330105575126,1.7668312941133129
0.1,2,10,-0.00012625669713086166,0.011185722608253875,4.9545024204271644e-05,0.007038832643218409,1.5891445477532926
0.1,2,11,-8.282242732272662e-05,0.010058868104696216,4.9495830138363256e-05,0.007035337294206028,1.4297634474443663
0.1,2,12,0.00010025128510253674,0.009063006422736847,4.9446712734414125e-05,0.0070318456587699415,1.288851720465739
0.1,2,13,-0.00010980389671566191,0.008145725390791596,4.939756692129022e-05,0.007028350267704955,1.1589811296449544
0.1,2,14,-8.802506345897788e-05,0.007322350345366539,4.934842204500603e-05,0.007024853204101426,1.0423492155454561
0.1,2,15,-2.3290344873395476e-05,0.006587786276342546,4.92994448657491e-05,0.007021366340611143,0.9382484519995038
0.1,2,16,0.0001444130844128538,0.005943448957149577,4.9250405796619165e-05,0.00701787333518606,0.8469017005140091
0.1,2,17,0.00017108873868071242,0.005366212935302691,4.9201468554057836e-05,0.007014385848875147,0.7650295656903943
0.1,2,18,0.0002196763089190823,0.00485155927266433,4.915261187386495e-05,0.007010902373288054,0.6920020914194669
0.1,2,19,-9.058349183329021e-05,0.004357344996214568,4.9103994716209386e-05,0.007007434256464292,0.6218174382970121
0.1,2,20,0.00014816280722781361,0.003936426777315893,4.905518437847559e-05,0.0070039506317131,0.5620294934914879
0.1,2,21,4.851988891128858e-05,0.003547636088475432,4.900636245857924e-05,0.0070004644460906,0.5067715324321248
0.1,2,22,0.00016318927829046728,0.003209191407456936,4.8957626340917336e-05,0.006996982654974807,0.45865362763850126
0.1,2,23,-9.917400588028048e-05,0.0028783548661232145,4.890896117313586e-05,0.0069935042029449866,0.4115754759887701
0.1,2,24,-8.253462169153112e-05,0.0025822659173417397,4.886028789634225e-05,0.006990023439791512,0.36942163949770224
